timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO
16/01/2000 00:10:00,NA,NA,0.003733535
16/01/2000 00:10:15,NA,NA,0.004721425
16/01/2000 00:10:30,NA,NA,0.005695743
16/01/2000 00:10:45,NA,NA,0.005744476
16/01/2000 00:11:00,NA,NA,0.005732899
16/01/2000 00:11:15,NA,NA,0.078626686
16/01/2000 00:11:30,NA,NA,0.088646983
16/01/2000 00:11:45,164,NA,0.048284568
16/01/2000 00:12:00,182,NA,0.309369669
16/01/2000 00:12:15,170,NA,0.118192434
16/01/2000 00:12:30,0,NA,0.005129716
16/01/2000 00:12:45,0,1,0.004926479
16/01/2000 00:13:00,0,1,0.004794106
16/01/2000 00:13:15,0,1,0.004659903
16/01/2000 00:13:30,0,0,0.004887524
16/01/2000 00:13:45,0,0,0.004359017
16/01/2000 00:14:00,0,0,0.004284404
16/01/2000 00:14:15,0,0,0.003032441
16/01/2000 00:14:30,0,0,0.002780935
16/01/2000 00:14:45,0,0,0.002741779
16/01/2000 00:15:00,0,0,0.002574874
16/01/2000 00:15:15,0,0,0.002509457
16/01/2000 00:15:30,0,0,0.002539644
16/01/2000 00:15:45,0,0,0.002464287
16/01/2000 00:16:00,0,0,0.002368501
16/01/2000 00:16:15,0,0,0.002333059
16/01/2000 00:16:30,0,0,0.002683524
16/01/2000 00:16:45,0,0,0.002313761
16/01/2000 00:17:00,0,0,0.002267126
16/01/2000 00:17:15,0,0,0.002193361
16/01/2000 00:17:30,0,0,0.002176176
16/01/2000 00:17:45,0,0,0.002148124
16/01/2000 00:18:00,0,0,0.002101905
16/01/2000 00:18:15,0,0,0.002137607
16/01/2000 00:18:30,0,0,0.002135771
16/01/2000 00:18:45,0,0,0.002113204
16/01/2000 00:19:00,0,0,0.002132004
16/01/2000 00:19:15,0,0,0.002052537
16/01/2000 00:19:30,0,0,0.002143955
16/01/2000 00:19:45,0,0,0.00215609
16/01/2000 00:20:00,0,0,0.002345864
16/01/2000 00:20:15,0,0,0.00158936
16/01/2000 00:20:30,0,0,0.001554778
16/01/2000 00:20:45,0,0,0.001576795
16/01/2000 00:21:00,0,0,0.001642928
16/01/2000 00:21:15,134,1,0.11797034
16/01/2000 00:21:30,15,1,0.016076996
16/01/2000 00:21:45,13,1,0.014958473
16/01/2000 00:22:00,0,0,0.00491555
16/01/2000 00:22:15,36,1,0.017436855
16/01/2000 00:22:30,0,0,0.001328003
16/01/2000 00:22:45,0,0,0.001370266
16/01/2000 00:23:00,0,0,0.004735127
16/01/2000 00:23:15,0,0,0.001185354
16/01/2000 00:23:30,0,0,0.001542623
16/01/2000 00:23:45,0,0,0.001630391
16/01/2000 00:24:00,0,0,0.001673697
16/01/2000 00:24:15,0,0,0.001670168
16/01/2000 00:24:30,0,0,0.001571516
16/01/2000 00:24:45,0,0,0.001520004
16/01/2000 00:25:00,0,0,0.001524959
16/01/2000 00:25:15,0,0,0.001452095
16/01/2000 00:25:30,0,0,0.001456579
16/01/2000 00:25:45,0,0,0.001931829
16/01/2000 00:26:00,0,0,0.001552341
16/01/2000 00:26:15,0,0,0.001434
16/01/2000 00:26:30,0,0,0.001543734
16/01/2000 00:26:45,0,0,0.001494322
16/01/2000 00:27:00,0,0,0.00146152
16/01/2000 00:27:15,0,0,0.001453212
16/01/2000 00:27:30,0,0,0.001438621
16/01/2000 00:27:45,0,0,0.001313089
16/01/2000 00:28:00,0,0,0.001405741
16/01/2000 00:28:15,0,0,0.001398908
16/01/2000 00:28:30,0,0,0.001367229
16/01/2000 00:28:45,0,0,0.001773327
16/01/2000 00:29:00,0,0,0.001375327
16/01/2000 00:29:15,0,0,0.002754317
16/01/2000 00:29:30,73,1,0.048779524
16/01/2000 00:29:45,0,0,0.001710918
16/01/2000 00:30:00,0,0,0.001391599
16/01/2000 00:30:15,0,0,0.001509116
16/01/2000 00:30:30,0,0,0.001482212
16/01/2000 00:30:45,0,0,0.001452215
16/01/2000 00:31:00,0,0,0.003348457
16/01/2000 00:31:15,0,0,0.003245204
16/01/2000 00:31:30,0,0,0.001448771
16/01/2000 00:31:45,0,0,0.001427218
16/01/2000 00:32:00,0,0,0.001473753
16/01/2000 00:32:15,0,0,0.001459991
16/01/2000 00:32:30,0,0,0.001456241
16/01/2000 00:32:45,0,0,0.001985035
16/01/2000 00:33:00,0,0,0.001499505
16/01/2000 00:33:15,0,0,0.001458193
16/01/2000 00:33:30,0,0,0.00141874
16/01/2000 00:33:45,0,0,0.001450164
16/01/2000 00:34:00,0,0,0.001594187
16/01/2000 00:34:15,0,0,0.001467557
16/01/2000 00:34:30,0,0,0.0015044
16/01/2000 00:34:45,0,0,0.001513585
16/01/2000 00:35:00,0,0,0.003007978
16/01/2000 00:35:15,0,0,0.001470428
16/01/2000 00:35:30,0,0,0.001823381
16/01/2000 00:35:45,0,0,0.00162122
16/01/2000 00:36:00,0,0,0.001548988
16/01/2000 00:36:15,0,0,0.001524447
