timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO
13/01/2000 23:39:00,NA,NA,0.004905779
13/01/2000 23:39:15,NA,NA,0.005912545
13/01/2000 23:39:30,NA,NA,0.004916675
13/01/2000 23:39:45,279,NA,0.017301172
13/01/2000 23:40:00,318,NA,0.014662446
13/01/2000 23:40:15,97,NA,0.064084269
13/01/2000 23:40:30,170,NA,0.643684416
13/01/2000 23:40:45,73,1,0.339413432
13/01/2000 23:41:00,159,1,0.131115453
13/01/2000 23:41:15,237,1,0.102617761
13/01/2000 23:41:30,215,1,0.166498415
13/01/2000 23:41:45,105,1,0.171604674
13/01/2000 23:42:00,54,1,0.071062815
13/01/2000 23:42:15,58,1,0.034014773
13/01/2000 23:42:30,60,1,0.055953381
13/01/2000 23:42:45,29,1,0.043119319
13/01/2000 23:43:00,0,1,0.030796534
13/01/2000 23:43:15,38,1,0.007885572
13/01/2000 23:43:30,279,1,0.04179419
13/01/2000 23:43:45,44,1,0.212595821
13/01/2000 23:44:00,121,1,0.037560359
13/01/2000 23:44:15,0,1,0.049167602
13/01/2000 23:44:30,0,1,0.005506405
13/01/2000 23:44:45,29,1,0.00327927
13/01/2000 23:45:00,46,1,0.031509782
13/01/2000 23:45:15,46,1,0.035135902
13/01/2000 23:45:30,58,1,0.04288045
13/01/2000 23:45:45,2,1,0.040701393
13/01/2000 23:46:00,0,0,0.005314762
13/01/2000 23:46:15,0,0,0.002236529
13/01/2000 23:46:30,0,0,0.00335264
13/01/2000 23:46:45,0,0,0.002812574
13/01/2000 23:47:00,0,0,0.004049876
13/01/2000 23:47:15,0,0,0.001865543
13/01/2000 23:47:30,5,0,0.001952611
13/01/2000 23:47:45,34,1,0.004995574
13/01/2000 23:48:00,4,0,0.020832899
13/01/2000 23:48:15,0,0,0.006484919
13/01/2000 23:48:30,0,0,0.001967088
13/01/2000 23:48:45,0,0,0.002183756
13/01/2000 23:49:00,0,0,0.002131742
13/01/2000 23:49:15,0,0,0.001931552
13/01/2000 23:49:30,5,0,0.001699431
13/01/2000 23:49:45,0,0,0.007638556
13/01/2000 23:50:00,0,0,0.002654362
13/01/2000 23:50:15,0,0,0.002634668
13/01/2000 23:50:30,0,0,0.002370688
13/01/2000 23:50:45,14,1,0.003853784
13/01/2000 23:51:00,0,0,0.008853814
13/01/2000 23:51:15,0,0,0.001592864
13/01/2000 23:51:30,0,0,0.001159425
13/01/2000 23:51:45,0,0,0.001844862
13/01/2000 23:52:00,0,0,0.001359404
13/01/2000 23:52:15,0,0,0.001336712
13/01/2000 23:52:30,0,0,0.001277207
13/01/2000 23:52:45,0,0,0.001444105
13/01/2000 23:53:00,0,0,0.002146123
13/01/2000 23:53:15,0,0,0.001381383
13/01/2000 23:53:30,0,0,0.001322828
13/01/2000 23:53:45,0,0,0.001187128
13/01/2000 23:54:00,0,0,0.001348729
13/01/2000 23:54:15,0,0,0.001286942
13/01/2000 23:54:30,0,0,0.001270319
13/01/2000 23:54:45,0,0,0.001273635
13/01/2000 23:55:00,0,0,0.00130897
13/01/2000 23:55:15,0,0,0.001382794
13/01/2000 23:55:30,0,0,0.001613083
13/01/2000 23:55:45,0,0,0.001893882
13/01/2000 23:56:00,0,0,0.001247833
13/01/2000 23:56:15,0,0,0.001309943
13/01/2000 23:56:30,0,0,0.001305406
13/01/2000 23:56:45,0,0,0.001276672
13/01/2000 23:57:00,0,0,0.001460356
13/01/2000 23:57:15,0,0,0.001260848
13/01/2000 23:57:30,0,0,0.001255774
13/01/2000 23:57:45,0,0,0.00127141
13/01/2000 23:58:00,0,0,0.00135792
13/01/2000 23:58:15,4,0,0.001274196
13/01/2000 23:58:30,0,0,0.005655378
13/01/2000 23:58:45,0,0,0.001832488
13/01/2000 23:59:00,0,0,0.001707765
13/01/2000 23:59:15,0,0,0.002339744
13/01/2000 23:59:30,0,0,0.001667905
13/01/2000 23:59:45,0,0,0.0015616
14/01/2000 00:00:00,0,0,0.001677259
14/01/2000 00:00:15,0,0,0.001634014
14/01/2000 00:00:30,0,0,0.002457559
14/01/2000 00:00:45,0,0,0.001608997
14/01/2000 00:01:00,0,0,0.00159144
14/01/2000 00:01:15,0,0,0.001629537
14/01/2000 00:01:30,0,0,0.001782483
14/01/2000 00:01:45,0,0,0.001709511
14/01/2000 00:02:00,0,0,0.001629107
14/01/2000 00:02:15,0,0,0.001619765
14/01/2000 00:02:30,0,0,0.001607646
14/01/2000 00:02:45,0,0,0.001541613
14/01/2000 00:03:00,0,0,0.00180987
14/01/2000 00:03:15,0,0,0.002220174
14/01/2000 00:03:30,0,0,0.001760309
14/01/2000 00:03:45,0,0,0.0017222
14/01/2000 00:04:00,0,0,0.001593488
14/01/2000 00:04:15,0,0,0.001722885
14/01/2000 00:04:30,0,0,0.001634553
