timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO
07/01/2000 23:24:00,NA,NA,NA
07/01/2000 23:24:15,NA,NA,NA
07/01/2000 23:24:30,NA,NA,NA
07/01/2000 23:24:45,NA,NA,NA
07/01/2000 23:25:00,NA,NA,NA
07/01/2000 23:25:15,NA,NA,NA
07/01/2000 23:25:30,NA,NA,NA
07/01/2000 23:25:45,NA,NA,NA
07/01/2000 23:26:00,NA,NA,NA
07/01/2000 23:26:15,0,0,0.003717207
07/01/2000 23:26:30,0,0,0.001686941
07/01/2000 23:26:45,0,0,0.001067202
07/01/2000 23:27:00,0,0,0.001019134
07/01/2000 23:27:15,0,0,0.001037114
07/01/2000 23:27:30,0,0,0.001026951
07/01/2000 23:27:45,0,0,0.000973932
07/01/2000 23:28:00,0,0,0.000960882
07/01/2000 23:28:15,0,0,0.000951472
07/01/2000 23:28:30,0,0,0.001037563
07/01/2000 23:28:45,0,0,0.001124133
07/01/2000 23:29:00,0,0,0.000936848
07/01/2000 23:29:15,0,0,0.000926307
07/01/2000 23:29:30,0,0,0.001027871
07/01/2000 23:29:45,0,0,0.001007366
07/01/2000 23:30:00,0,0,0.000941039
07/01/2000 23:30:15,0,0,0.00132315
07/01/2000 23:30:30,0,0,0.001013715
07/01/2000 23:30:45,0,0,0.000976911
07/01/2000 23:31:00,0,0,0.001001247
07/01/2000 23:31:15,0,0,0.0030164
07/01/2000 23:31:30,0,0,0.001377261
07/01/2000 23:31:45,0,0,0.001319067
07/01/2000 23:32:00,0,0,0.001289379
07/01/2000 23:32:15,0,0,0.001275705
07/01/2000 23:32:30,0,0,0.001244124
07/01/2000 23:32:45,0,0,0.00125832
07/01/2000 23:33:00,0,0,0.001096253
07/01/2000 23:33:15,0,0,0.001172494
07/01/2000 23:33:30,0,0,0.001216195
07/01/2000 23:33:45,0,0,0.001608443
07/01/2000 23:34:00,0,0,0.001276864
07/01/2000 23:34:15,0,0,0.001248946
07/01/2000 23:34:30,0,0,0.001232298
07/01/2000 23:34:45,0,0,0.001262088
07/01/2000 23:35:00,0,0,0.001210759
07/01/2000 23:35:15,0,0,0.001226597
07/01/2000 23:35:30,0,0,0.001941587
07/01/2000 23:35:45,0,0,0.001363099
07/01/2000 23:36:00,0,0,0.00129272
07/01/2000 23:36:15,0,0,0.001327035
07/01/2000 23:36:30,0,0,0.0011943
07/01/2000 23:36:45,0,0,0.001189732
07/01/2000 23:37:00,0,0,0.001284759
07/01/2000 23:37:15,0,0,0.001264903
07/01/2000 23:37:30,0,0,0.001243638
07/01/2000 23:37:45,0,0,0.001224554
07/01/2000 23:38:00,0,0,0.001366801
07/01/2000 23:38:15,0,0,0.001346331
07/01/2000 23:38:30,0,0,0.001325824
07/01/2000 23:38:45,0,0,0.001635148
07/01/2000 23:39:00,0,0,0.001248525
07/01/2000 23:39:15,0,0,0.001200683
07/01/2000 23:39:30,0,0,0.001202483
07/01/2000 23:39:45,0,0,0.001246275
07/01/2000 23:40:00,0,0,0.001284086
07/01/2000 23:40:15,0,0,0.001320135
07/01/2000 23:40:30,0,0,0.001266616
07/01/2000 23:40:45,0,0,0.001261888
07/01/2000 23:41:00,0,0,0.001321557
07/01/2000 23:41:15,0,0,0.001248103
