timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO
05/01/2000 22:38:00,164,NA,0.104629784
05/01/2000 22:38:15,350,NA,0.331388204
05/01/2000 22:38:30,350,NA,0.256418761
05/01/2000 22:38:45,438,NA,0.51961447
05/01/2000 22:39:00,385,1,0.214524249
05/01/2000 22:39:15,67,1,0.092728204
05/01/2000 22:39:30,194,1,0.18437407
05/01/2000 22:39:45,253,1,0.201551596
05/01/2000 22:40:00,164,1,0.119368531
05/01/2000 22:40:15,4,1,0.004962188
05/01/2000 22:40:30,0,1,0.002918824
05/01/2000 22:40:45,0,1,0.003042216
05/01/2000 22:41:00,5,1,0.020161348
05/01/2000 22:41:15,23,1,0.002956891
05/01/2000 22:41:30,0,0,0.001510022
05/01/2000 22:41:45,0,0,0.001440641
05/01/2000 22:42:00,0,0,0.001334761
05/01/2000 22:42:15,0,0,0.00129297
05/01/2000 22:42:30,0,0,0.001745939
05/01/2000 22:42:45,0,0,0.004452616
05/01/2000 22:43:00,0,0,0.004406001
05/01/2000 22:43:15,0,0,0.002299489
05/01/2000 22:43:30,0,0,0.001677183
05/01/2000 22:43:45,0,0,0.00200256
05/01/2000 22:44:00,0,0,0.001343149
05/01/2000 22:44:15,0,0,0.001234294
05/01/2000 22:44:30,0,0,0.001228757
05/01/2000 22:44:45,0,0,0.001256007
05/01/2000 22:45:00,0,0,0.001253179
05/01/2000 22:45:15,0,0,0.001248879
05/01/2000 22:45:30,0,0,0.001135207
05/01/2000 22:45:45,0,0,0.001487022
05/01/2000 22:46:00,0,0,0.001060082
05/01/2000 22:46:15,0,0,0.002089804
05/01/2000 22:46:30,0,0,0.001184795
05/01/2000 22:46:45,0,0,0.00118148
05/01/2000 22:47:00,0,0,0.001265568
05/01/2000 22:47:15,0,0,0.001602558
05/01/2000 22:47:30,0,0,0.002270468
05/01/2000 22:47:45,0,0,0.003061339
05/01/2000 22:48:00,0,0,0.002113824
05/01/2000 22:48:15,0,0,0.001821035
05/01/2000 22:48:30,0,0,0.001288146
05/01/2000 22:48:45,0,0,0.00145736
05/01/2000 22:49:00,0,0,0.001272839
05/01/2000 22:49:15,0,0,0.00138252
05/01/2000 22:49:30,0,0,0.001614477
05/01/2000 22:49:45,40,1,0.0329038
05/01/2000 22:50:00,0,0,0.003151692
05/01/2000 22:50:15,0,0,0.002067428
05/01/2000 22:50:30,0,0,0.002270123
05/01/2000 22:50:45,0,0,0.002047118
05/01/2000 22:51:00,0,0,0.002007027
05/01/2000 22:51:15,0,0,0.001974439
05/01/2000 22:51:30,0,0,0.002515839
05/01/2000 22:51:45,0,0,0.002264801
05/01/2000 22:52:00,0,0,0.002282819
05/01/2000 22:52:15,0,0,0.002278783
05/01/2000 22:52:30,0,0,0.002245182
05/01/2000 22:52:45,0,0,0.002291134
05/01/2000 22:53:00,0,0,0.002444062
05/01/2000 22:53:15,0,0,0.002295721
05/01/2000 22:53:30,0,0,0.002287669
05/01/2000 22:53:45,0,0,0.00223898
05/01/2000 22:54:00,0,0,0.002191489
05/01/2000 22:54:15,0,0,0.002257488
05/01/2000 22:54:30,0,0,0.002252059
05/01/2000 22:54:45,0,0,0.002270605
05/01/2000 22:55:00,0,0,0.002248849
05/01/2000 22:55:15,0,0,0.002333399
05/01/2000 22:55:30,0,0,0.002542458
05/01/2000 22:55:45,0,0,0.002241607
05/01/2000 22:56:00,0,0,0.002344794
05/01/2000 22:56:15,0,0,0.00252509
05/01/2000 22:56:30,0,0,0.002217056
05/01/2000 22:56:45,0,0,0.002326332
05/01/2000 22:57:00,0,0,0.002316793
05/01/2000 22:57:15,0,0,0.002274082
05/01/2000 22:57:30,0,0,0.002275748
05/01/2000 22:57:45,0,0,0.002262972
05/01/2000 22:58:00,0,0,0.002402751
05/01/2000 22:58:15,0,0,0.002395511
05/01/2000 22:58:30,3,0,0.004801086
05/01/2000 22:58:45,0,0,0.002392411
05/01/2000 22:59:00,0,0,0.002368401
05/01/2000 22:59:15,0,0,0.002361588
05/01/2000 22:59:30,3,0,0.008310292
05/01/2000 22:59:45,30,1,0.018073891
05/01/2000 23:00:00,0,0,0.001796539
05/01/2000 23:00:15,0,0,0.002360922
05/01/2000 23:00:30,0,0,0.001928419
05/01/2000 23:00:45,0,0,0.002008195
05/01/2000 23:01:00,0,0,0.001977673
05/01/2000 23:01:15,0,0,0.002305215
05/01/2000 23:01:30,0,0,0.001842363
05/01/2000 23:01:45,0,0,0.001946945
05/01/2000 23:02:00,0,0,0.002941113
05/01/2000 23:02:15,0,0,0.001841139
05/01/2000 23:02:30,0,0,0.001920331
05/01/2000 23:02:45,0,0,0.001996505
05/01/2000 23:03:00,0,0,0.00202422
05/01/2000 23:03:15,0,0,0.00184846
05/01/2000 23:03:30,0,0,0.001935897
05/01/2000 23:03:45,0,0,0.002161958
05/01/2000 23:04:00,0,0,0.001885391
05/01/2000 23:04:15,0,0,0.002133994
05/01/2000 23:04:30,0,0,0.001879926
05/01/2000 23:04:45,0,0,0.001968069
05/01/2000 23:05:00,0,0,0.001812571
05/01/2000 23:05:15,0,0,0.00189625
05/01/2000 23:05:30,0,0,0.001851245
05/01/2000 23:05:45,0,0,0.00187302
05/01/2000 23:06:00,2,0,0.002803699
05/01/2000 23:06:15,0,0,0.00170098
05/01/2000 23:06:30,0,0,0.001894336
05/01/2000 23:06:45,0,0,0.001827702
05/01/2000 23:07:00,0,0,0.001717535
05/01/2000 23:07:15,0,0,0.001754642
05/01/2000 23:07:30,0,0,0.001629459
05/01/2000 23:07:45,0,0,0.002869293
05/01/2000 23:08:00,0,0,0.002382943
05/01/2000 23:08:15,0,0,0.001810027
05/01/2000 23:08:30,0,0,0.001839154
05/01/2000 23:08:45,0,0,0.001802439
05/01/2000 23:09:00,0,0,0.001832034
05/01/2000 23:09:15,0,0,0.001764701
05/01/2000 23:09:30,0,0,0.002046568
05/01/2000 23:09:45,0,0,0.001834442
05/01/2000 23:10:00,0,0,0.001815126
05/01/2000 23:10:15,0,0,0.001817349
05/01/2000 23:10:30,0,0,0.001834219
05/01/2000 23:10:45,0,0,0.001840086
05/01/2000 23:11:00,0,0,0.00296174
05/01/2000 23:11:15,0,0,0.005097559
05/01/2000 23:11:30,0,0,0.002862779
05/01/2000 23:11:45,0,0,0.00214739
05/01/2000 23:12:00,0,0,0.002873869
05/01/2000 23:12:15,0,0,0.003071498
05/01/2000 23:12:30,0,0,0.003422438
05/01/2000 23:12:45,0,0,0.001904981
05/01/2000 23:13:00,0,0,0.002685246
05/01/2000 23:13:15,0,0,0.002401108
05/01/2000 23:13:30,0,0,0.002503894
05/01/2000 23:13:45,0,0,0.002608291
05/01/2000 23:14:00,0,0,0.002138732
05/01/2000 23:14:15,0,0,0.00224091
05/01/2000 23:14:30,0,0,0.001951985
05/01/2000 23:14:45,0,0,0.004308021
05/01/2000 23:15:00,0,0,0.005034505
05/01/2000 23:15:15,0,0,0.005295898
05/01/2000 23:15:30,0,0,0.003054696
05/01/2000 23:15:45,0,0,0.001761714
05/01/2000 23:16:00,0,0,0.001827454
05/01/2000 23:16:15,0,0,0.002465102
05/01/2000 23:16:30,0,0,0.001819003
05/01/2000 23:16:45,0,0,0.001760773
05/01/2000 23:17:00,0,0,0.002289613
05/01/2000 23:17:15,0,0,0.001825092
05/01/2000 23:17:30,0,0,0.002601748
05/01/2000 23:17:45,0,0,0.001702318
05/01/2000 23:18:00,0,0,0.001753481
05/01/2000 23:18:15,0,0,0.001687111
05/01/2000 23:18:30,0,0,0.00174808
05/01/2000 23:18:45,0,0,0.001625481
05/01/2000 23:19:00,0,0,0.001675262
05/01/2000 23:19:15,0,0,0.001735277
05/01/2000 23:19:30,0,0,0.001751745
05/01/2000 23:19:45,0,0,0.001705526
05/01/2000 23:20:00,0,0,0.001724465
05/01/2000 23:20:15,0,0,0.001636281
05/01/2000 23:20:30,0,0,0.001676741
05/01/2000 23:20:45,0,0,0.001672471
05/01/2000 23:21:00,0,0,0.001717347
05/01/2000 23:21:15,0,0,0.001782672
05/01/2000 23:21:30,0,0,0.001659626
05/01/2000 23:21:45,0,0,0.001814867
05/01/2000 23:22:00,0,0,0.00167752
05/01/2000 23:22:15,0,0,0.001791238
05/01/2000 23:22:30,0,0,0.001943253
05/01/2000 23:22:45,0,0,0.001635509
05/01/2000 23:23:00,0,0,0.001659786
05/01/2000 23:23:15,0,0,0.001643404
05/01/2000 23:23:30,0,0,0.001606595
05/01/2000 23:23:45,0,0,0.001545324
05/01/2000 23:24:00,0,0,0.001765362
05/01/2000 23:24:15,0,0,0.002862289
05/01/2000 23:24:30,0,0,0.003061421
05/01/2000 23:24:45,0,0,0.004320269
05/01/2000 23:25:00,0,0,0.001860585
05/01/2000 23:25:15,0,0,0.001740666
05/01/2000 23:25:30,0,0,0.001658098
05/01/2000 23:25:45,0,0,0.003831674
05/01/2000 23:26:00,0,0,0.001887676
05/01/2000 23:26:15,0,0,0.001812988
05/01/2000 23:26:30,0,0,0.001756245
05/01/2000 23:26:45,0,0,0.001641328
05/01/2000 23:27:00,0,0,0.001673947
05/01/2000 23:27:15,0,0,0.00165889
05/01/2000 23:27:30,0,0,0.0016566
05/01/2000 23:27:45,0,0,0.001761932
05/01/2000 23:28:00,0,0,0.0018482
05/01/2000 23:28:15,0,0,0.001997299
05/01/2000 23:28:30,0,0,0.001636019
05/01/2000 23:28:45,0,0,0.001576749
05/01/2000 23:29:00,0,0,0.00161815
05/01/2000 23:29:15,0,0,0.001587229
05/01/2000 23:29:30,0,0,0.002125459
05/01/2000 23:29:45,0,0,0.001653216
05/01/2000 23:30:00,0,0,0.002072696
05/01/2000 23:30:15,0,0,0.001643867
05/01/2000 23:30:30,0,0,0.001738961
05/01/2000 23:30:45,0,0,0.001699646
05/01/2000 23:31:00,0,0,0.001752517
05/01/2000 23:31:15,0,0,0.001865761
05/01/2000 23:31:30,0,0,0.001461813
05/01/2000 23:31:45,0,0,0.0015498
05/01/2000 23:32:00,0,0,0.001467733
05/01/2000 23:32:15,0,0,0.002153526
05/01/2000 23:32:30,0,0,0.00154665
05/01/2000 23:32:45,0,0,0.001623025
05/01/2000 23:33:00,0,0,0.001830964
05/01/2000 23:33:15,0,0,0.001855104
05/01/2000 23:33:30,0,0,0.002503058
05/01/2000 23:33:45,0,0,0.001768211
05/01/2000 23:34:00,0,0,0.001696625
05/01/2000 23:34:15,0,0,0.001640419
05/01/2000 23:34:30,0,0,0.001761045
05/01/2000 23:34:45,0,0,0.001658882
05/01/2000 23:35:00,0,0,0.002025124
05/01/2000 23:35:15,0,0,0.001618972
05/01/2000 23:35:30,0,0,0.00166272
05/01/2000 23:35:45,0,0,0.001621032
05/01/2000 23:36:00,0,0,0.001640964
05/01/2000 23:36:15,0,0,0.001589481
05/01/2000 23:36:30,0,0,0.001781173
05/01/2000 23:36:45,0,0,0.001645367
05/01/2000 23:37:00,0,0,0.00218216
05/01/2000 23:37:15,0,0,0.001778063
05/01/2000 23:37:30,0,0,0.001653217
05/01/2000 23:37:45,0,0,0.001709683
05/01/2000 23:38:00,0,0,0.001678478
05/01/2000 23:38:15,0,0,0.00162515
05/01/2000 23:38:30,0,0,0.001703527
05/01/2000 23:38:45,0,0,0.001632476
05/01/2000 23:39:00,0,0,0.001638765
05/01/2000 23:39:15,0,0,0.001684235
05/01/2000 23:39:30,0,0,0.00165232
05/01/2000 23:39:45,0,0,0.001613411
05/01/2000 23:40:00,0,0,0.001630321
05/01/2000 23:40:15,0,0,0.001696273
05/01/2000 23:40:30,0,0,0.001888477
05/01/2000 23:40:45,0,0,0.001870343
