timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO
09/01/2000 00:05:00,NA,NA,0.006653081
09/01/2000 00:05:15,NA,NA,0.012243862
09/01/2000 00:05:30,NA,NA,0.056692541
09/01/2000 00:05:45,NA,NA,0.054158449
09/01/2000 00:06:00,NA,NA,0.105975082
09/01/2000 00:06:15,121,NA,0.032680192
09/01/2000 00:06:30,827,NA,0.841554235
09/01/2000 00:06:45,201,NA,0.126119875
09/01/2000 00:07:00,70,NA,0.056525118
09/01/2000 00:07:15,261,1,0.146970188
09/01/2000 00:07:30,28,1,0.022683256
09/01/2000 00:07:45,2,1,0.008075958
09/01/2000 00:08:00,3,1,0.006947786
09/01/2000 00:08:15,0,1,0.003144453
09/01/2000 00:08:30,0,1,0.00416489
09/01/2000 00:08:45,15,1,0.021764997
09/01/2000 00:09:00,19,1,0.013824433
09/01/2000 00:09:15,25,1,0.013916646
09/01/2000 00:09:30,32,1,0.033786748
09/01/2000 00:09:45,60,1,0.045274169
09/01/2000 00:10:00,6,1,0.005250939
09/01/2000 00:10:15,0,0,0.003001711
09/01/2000 00:10:30,0,0,0.00859472
09/01/2000 00:10:45,29,1,0.01451813
09/01/2000 00:11:00,0,0,0.002004974
09/01/2000 00:11:15,18,1,0.013187951
09/01/2000 00:11:30,0,0,0.006188267
09/01/2000 00:11:45,17,1,0.016953602
09/01/2000 00:12:00,10,1,0.016121991
09/01/2000 00:12:15,2,0,0.011543338
09/01/2000 00:12:30,28,1,0.031628826
09/01/2000 00:12:45,11,1,0.013141552
09/01/2000 00:13:00,7,1,0.018284613
09/01/2000 00:13:15,7,1,0.013112225
09/01/2000 00:13:30,46,1,0.066121009
09/01/2000 00:13:45,40,1,0.015390484
09/01/2000 00:14:00,0,0,0.001996947
09/01/2000 00:14:15,0,0,0.000987056
09/01/2000 00:14:30,0,0,0.002006188
09/01/2000 00:14:45,0,0,0.000979351
09/01/2000 00:15:00,0,0,0.000977005
09/01/2000 00:15:15,0,0,0.000920264
09/01/2000 00:15:30,0,0,0.001584602
09/01/2000 00:15:45,0,0,0.002006785
09/01/2000 00:16:00,0,0,0.001288512
09/01/2000 00:16:15,0,0,0.001448801
09/01/2000 00:16:30,0,0,0.000977081
09/01/2000 00:16:45,0,0,0.001019572
09/01/2000 00:17:00,0,0,0.001052653
09/01/2000 00:17:15,0,0,0.001019003
09/01/2000 00:17:30,0,0,0.001029515
09/01/2000 00:17:45,0,0,0.001435886
09/01/2000 00:18:00,0,0,0.001177012
09/01/2000 00:18:15,0,0,0.001546205
09/01/2000 00:18:30,0,0,0.001164037
09/01/2000 00:18:45,0,0,0.001113541
09/01/2000 00:19:00,0,0,0.001103586
09/01/2000 00:19:15,0,0,0.001093727
09/01/2000 00:19:30,0,0,0.00203933
09/01/2000 00:19:45,0,0,0.001179235
09/01/2000 00:20:00,0,0,0.001254628
09/01/2000 00:20:15,0,0,0.001219219
09/01/2000 00:20:30,0,0,0.001187196
09/01/2000 00:20:45,0,0,0.001264806
09/01/2000 00:21:00,0,0,0.001239842
09/01/2000 00:21:15,0,0,0.001221593
09/01/2000 00:21:30,0,0,0.00136474
09/01/2000 00:21:45,0,0,0.001569635
09/01/2000 00:22:00,0,0,0.001980342
09/01/2000 00:22:15,0,0,0.002934299
09/01/2000 00:22:30,0,0,0.001409937
09/01/2000 00:22:45,0,0,0.001413531
09/01/2000 00:23:00,0,0,0.001455648
09/01/2000 00:23:15,0,0,0.001536845
09/01/2000 00:23:30,0,0,0.001759038
09/01/2000 00:23:45,0,0,0.001525105
09/01/2000 00:24:00,0,0,0.001523171
09/01/2000 00:24:15,0,0,0.001913306
09/01/2000 00:24:30,0,0,0.001678007
09/01/2000 00:24:45,0,1,0.001798934
09/01/2000 00:25:00,0,1,0.001654255
09/01/2000 00:25:15,0,1,0.001736104
09/01/2000 00:25:30,10,1,0.010191324
09/01/2000 00:25:45,201,1,0.138217354
09/01/2000 00:26:00,0,1,0.001234007
09/01/2000 00:26:15,0,1,0.001210101
09/01/2000 00:26:30,0,1,0.001169859
09/01/2000 00:26:45,0,1,0.001338107
09/01/2000 00:27:00,0,0,0.001144862
09/01/2000 00:27:15,0,0,0.001312409
09/01/2000 00:27:30,0,0,0.001117806
09/01/2000 00:27:45,0,0,0.001112136
09/01/2000 00:28:00,0,0,0.001396896
09/01/2000 00:28:15,0,0,0.001036093
09/01/2000 00:28:30,0,0,0.001196595
09/01/2000 00:28:45,0,0,0.001026637
09/01/2000 00:29:00,0,0,0.001042274
09/01/2000 00:29:15,0,0,0.001161458
09/01/2000 00:29:30,0,0,0.001247606
09/01/2000 00:29:45,0,0,0.00138398
09/01/2000 00:30:00,0,0,0.001333039
09/01/2000 00:30:15,0,0,0.001474183
09/01/2000 00:30:30,0,0,0.001369196
09/01/2000 00:30:45,0,0,0.001388297
09/01/2000 00:31:00,0,0,0.001282054
09/01/2000 00:31:15,0,0,0.001174822
09/01/2000 00:31:30,0,0,0.001320777
09/01/2000 00:31:45,0,0,0.001373086
09/01/2000 00:32:00,0,0,0.001476915
09/01/2000 00:32:15,0,0,0.001493132
09/01/2000 00:32:30,0,0,0.001407968
09/01/2000 00:32:45,0,0,0.00140256
09/01/2000 00:33:00,0,0,0.001378667
09/01/2000 00:33:15,0,0,0.001211783
09/01/2000 00:33:30,0,0,0.001304668
09/01/2000 00:33:45,0,0,0.001429608
09/01/2000 00:34:00,0,0,0.001298862
09/01/2000 00:34:15,0,0,0.001310461
09/01/2000 00:34:30,0,0,0.001345626
09/01/2000 00:34:45,0,0,0.001291541
09/01/2000 00:35:00,0,0,0.001232847
09/01/2000 00:35:15,0,0,0.001254739
09/01/2000 00:35:30,0,0,0.001155681
09/01/2000 00:35:45,0,0,0.001437533
09/01/2000 00:36:00,0,0,0.001379915
09/01/2000 00:36:15,0,0,0.0012886
09/01/2000 00:36:30,0,0,0.001428235
09/01/2000 00:36:45,0,0,0.001433948
09/01/2000 00:37:00,0,0,0.001321059
09/01/2000 00:37:15,0,0,0.001338093
09/01/2000 00:37:30,0,0,0.00134146
09/01/2000 00:37:45,0,0,0.001390041
09/01/2000 00:38:00,0,0,0.001348792
09/01/2000 00:38:15,0,0,0.001378548
09/01/2000 00:38:30,0,0,0.001334968
09/01/2000 00:38:45,0,0,0.001370688
09/01/2000 00:39:00,0,0,0.001359725
09/01/2000 00:39:15,0,0,0.001377279
09/01/2000 00:39:30,0,0,0.00146431
09/01/2000 00:39:45,0,0,0.001443965
