timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO
16/01/2000 23:26:00,NA,NA,NA
16/01/2000 23:26:15,NA,NA,NA
16/01/2000 23:26:30,NA,NA,NA
16/01/2000 23:26:45,NA,NA,NA
16/01/2000 23:27:00,NA,NA,NA
16/01/2000 23:27:15,188,NA,0.25241316
16/01/2000 23:27:30,215,NA,0.342681547
16/01/2000 23:27:45,237,NA,0.17115158
16/01/2000 23:28:00,27,1,0.017154202
16/01/2000 23:28:15,0,1,0.00269241
16/01/2000 23:28:30,0,1,0.002360954
16/01/2000 23:28:45,0,1,0.002074918
16/01/2000 23:29:00,0,0,0.001880061
16/01/2000 23:29:15,0,0,0.002091957
16/01/2000 23:29:30,0,0,0.002102959
16/01/2000 23:29:45,0,0,0.001978732
16/01/2000 23:30:00,0,0,0.001886056
16/01/2000 23:30:15,0,0,0.001882284
16/01/2000 23:30:30,0,0,0.00194665
16/01/2000 23:30:45,0,0,0.001894567
16/01/2000 23:31:00,0,0,0.001642446
16/01/2000 23:31:15,0,0,0.004605575
16/01/2000 23:31:30,0,0,0.002213766
16/01/2000 23:31:45,0,0,0.00215639
16/01/2000 23:32:00,0,0,0.00208475
16/01/2000 23:32:15,0,0,0.002062491
16/01/2000 23:32:30,0,0,0.001949174
16/01/2000 23:32:45,0,1,0.002042319
16/01/2000 23:33:00,0,1,0.002019762
16/01/2000 23:33:15,0,1,0.00232943
16/01/2000 23:33:30,52,1,0.089084221
16/01/2000 23:33:45,222,1,0.119486693
16/01/2000 23:34:00,30,1,0.023586944
16/01/2000 23:34:15,0,1,0.001190712
16/01/2000 23:34:30,0,1,0.001150985
16/01/2000 23:34:45,0,1,0.001204348
16/01/2000 23:35:00,0,0,0.001193177
16/01/2000 23:35:15,0,0,0.001169932
16/01/2000 23:35:30,0,0,0.001230631
16/01/2000 23:35:45,0,0,0.001214743
16/01/2000 23:36:00,0,0,0.001238161
16/01/2000 23:36:15,0,0,0.002361678
16/01/2000 23:36:30,0,0,0.001273546
16/01/2000 23:36:45,0,0,0.001258906
16/01/2000 23:37:00,0,0,0.001155935
16/01/2000 23:37:15,0,0,0.001310054
16/01/2000 23:37:30,0,0,0.00115963
16/01/2000 23:37:45,0,0,0.001843251
16/01/2000 23:38:00,2,0,0.0024764
