timestamp,Actiwatch activity counts,Actiware classification,Apple Watch ENMO
19/01/2000 18:14:00,82,NA,0.051953335
19/01/2000 18:14:15,25,NA,0.0287892
19/01/2000 18:14:30,38,NA,0.036990359
19/01/2000 18:14:45,38,NA,0.023819972
19/01/2000 18:15:00,50,1,0.031361374
19/01/2000 18:15:15,5,1,0.012207451
19/01/2000 18:15:30,46,1,0.031021074
19/01/2000 18:15:45,6,1,0.01046016
19/01/2000 18:16:00,4,1,0.011070794
19/01/2000 18:16:15,18,1,0.014788412
19/01/2000 18:16:30,38,1,0.02473628
19/01/2000 18:16:45,29,1,0.023734688
19/01/2000 18:17:00,40,1,0.02297333
19/01/2000 18:17:15,11,1,0.010416128
19/01/2000 18:17:30,14,1,0.012176251
19/01/2000 18:17:45,16,1,0.014133008
19/01/2000 18:18:00,4,1,0.006112207
19/01/2000 18:18:15,10,1,0.012693317
19/01/2000 18:18:30,9,1,0.010067549
19/01/2000 18:18:45,67,1,0.05206663
19/01/2000 18:19:00,121,1,0.082622166
19/01/2000 18:19:15,0,1,0.005012979
19/01/2000 18:19:30,56,1,0.036911161
19/01/2000 18:19:45,4,1,0.0128285
19/01/2000 18:20:00,3,1,0.009828865
19/01/2000 18:20:15,8,1,0.011847761
19/01/2000 18:20:30,0,1,0.007771047
19/01/2000 18:20:45,7,1,0.015073502
19/01/2000 18:21:00,60,1,0.042886262
19/01/2000 18:21:15,15,1,0.012959632
19/01/2000 18:21:30,14,1,0.020447115
19/01/2000 18:21:45,26,1,0.021607292
19/01/2000 18:22:00,32,1,0.031181917
19/01/2000 18:22:15,4,1,0.008627608
19/01/2000 18:22:30,13,1,0.014168458
19/01/2000 18:22:45,27,1,0.019182234
19/01/2000 18:23:00,62,1,0.04292871
19/01/2000 18:23:15,22,1,0.01532606
19/01/2000 18:23:30,17,1,0.018678546
19/01/2000 18:23:45,38,1,0.022375416
19/01/2000 18:24:00,26,1,0.025053913
19/01/2000 18:24:15,28,1,0.024134541
19/01/2000 18:24:30,52,1,0.043312182
19/01/2000 18:24:45,46,1,0.052476416
19/01/2000 18:25:00,40,1,0.039493855
19/01/2000 18:25:15,36,1,0.033160441
19/01/2000 18:25:30,56,1,0.043389825
19/01/2000 18:25:45,46,1,0.03664666
19/01/2000 18:26:00,424,1,0.346851348
19/01/2000 18:26:15,164,1,0.080444354
19/01/2000 18:26:30,18,1,0.023338209
19/01/2000 18:26:45,46,1,0.040299738
19/01/2000 18:27:00,42,1,0.052291623
19/01/2000 18:27:15,70,1,0.08021162
19/01/2000 18:27:30,56,1,0.056484227
19/01/2000 18:27:45,0,1,0.03291878
19/01/2000 18:28:00,0,1,0.037041251
19/01/2000 18:28:15,2,1,0.039346811
19/01/2000 18:28:30,0,0,0.038802949
19/01/2000 18:28:45,32,1,0.04170592
19/01/2000 18:29:00,22,1,0.029133735
19/01/2000 18:29:15,0,1,0.031030312
19/01/2000 18:29:30,14,1,0.028280255
19/01/2000 18:29:45,40,1,0.052394746
19/01/2000 18:30:00,38,1,0.061178204
19/01/2000 18:30:15,44,1,0.055679164
19/01/2000 18:30:30,44,1,0.066214528
19/01/2000 18:30:45,62,1,0.05117026
19/01/2000 18:31:00,54,1,0.067346521
19/01/2000 18:31:15,62,1,0.069464776
19/01/2000 18:31:30,38,1,0.060486861
19/01/2000 18:31:45,64,1,0.081216866
19/01/2000 18:32:00,48,1,0.067568938
19/01/2000 18:32:15,34,1,0.052518082
19/01/2000 18:32:30,44,1,0.05317003
19/01/2000 18:32:45,26,1,0.051897471
19/01/2000 18:33:00,62,1,0.057992168
19/01/2000 18:33:15,23,1,0.043692235
19/01/2000 18:33:30,36,1,0.05310094
19/01/2000 18:33:45,42,1,0.057130447
19/01/2000 18:34:00,34,1,0.038797675
19/01/2000 18:34:15,0,1,0.022689231
19/01/2000 18:34:30,0,0,0.033451037
19/01/2000 18:34:45,0,0,0.046442063
19/01/2000 18:35:00,23,1,0.03049933
19/01/2000 18:35:15,32,1,0.041911887
19/01/2000 18:35:30,2,0,0.048616981
19/01/2000 18:35:45,0,0,0.046405043
19/01/2000 18:36:00,0,0,0.055215459
19/01/2000 18:36:15,0,0,0.057035915
19/01/2000 18:36:30,0,0,0.049349875
19/01/2000 18:36:45,0,0,0.051544882
19/01/2000 18:37:00,22,1,0.043704284
19/01/2000 18:37:15,12,1,0.043713582
19/01/2000 18:37:30,28,1,0.041884318
19/01/2000 18:37:45,34,1,0.048077543
19/01/2000 18:38:00,48,1,0.042566033
19/01/2000 18:38:15,13,1,0.024337328
19/01/2000 18:38:30,11,1,0.022246233
19/01/2000 18:38:45,40,1,0.031817281
19/01/2000 18:39:00,38,1,0.052826954
19/01/2000 18:39:15,38,1,0.038085344
19/01/2000 18:39:30,0,1,0.02505233
19/01/2000 18:39:45,0,1,0.031370485
19/01/2000 18:40:00,0,1,0.025064734
19/01/2000 18:40:15,0,1,0.030491629
19/01/2000 18:40:30,0,1,0.005579998
19/01/2000 18:40:45,44,1,0.028727685
19/01/2000 18:41:00,11,1,0.012688747
19/01/2000 18:41:15,170,1,0.108598379
19/01/2000 18:41:30,121,1,0.07566309
19/01/2000 18:41:45,58,1,0.044471633
19/01/2000 18:42:00,134,1,0.071500994
19/01/2000 18:42:15,0,1,0.001836959
19/01/2000 18:42:30,0,1,0.001815986
19/01/2000 18:42:45,0,1,0.002535649
